Effective date ,Yield To Maturity,,,,,,,,,,,,,
24-07-17,0.39%,,,,,,,,,,,,,
25-07-17,0.40%,,,,,,,,,,,,,
26-07-17,0.40%,,,,,,,,,,,,,
27-07-17,0.39%,,,,,,,,,,,,,
28-07-17,0.39%,,,,,,,,,,,,,
31-07-17,0.40%,,,,,,,,,,,,,
01-08-17,0.43%,,,,,,,,,,,,,
02-08-17,0.43%,,,,,,,,,,,,,
03-08-17,0.43%,,,,,,,,,,,,,
04-08-17,0.43%,,,,,,,,,,,,,
07-08-17,0.43%,,,,,,,,,,,,,
08-08-17,0.43%,,,,,,,,,,,,,
09-08-17,0.42%,,,,,,,,,,,,,
10-08-17,0.42%,,,,,,,,,,,,,
11-08-17,0.42%,,,,,,,,,,,,,
14-08-17,0.42%,,,,,,,,,,,,,
15-08-17,0.42%,,,,,,,,,,,,,
16-08-17,0.42%,,,,,,,,,,,,,
17-08-17,0.42%,,,,,,,,,,,,,
18-08-17,0.40%,,,,,,,,,,,,,
21-08-17,0.40%,,,,,,,,,,,,,
22-08-17,0.40%,,,,,,,,,,,,,
23-08-17,0.41%,,,,,,,,,,,,,
24-08-17,0.39%,,,,,,,,,,,,,
25-08-17,0.38%,,,,,,,,,,,,,
28-08-17,0.38%,,,,,,,,,,,,,
29-08-17,0.37%,,,,,,,,,,,,,
30-08-17,0.38%,,,,,,,,,,,,,
31-08-17,0.37%,,,,,,,,,,,,,
01-09-17,0.32%,,,,,,,,,,,,,
04-09-17,0.32%,,,,,,,,,,,,,
05-09-17,0.32%,,,,,,,,,,,,,
06-09-17,0.32%,,,,,,,,,,,,,
07-09-17,0.32%,,,,,,,,,,,,,
08-09-17,0.32%,,,,,,,,,,,,,
11-09-17,0.32%,,,,,,,,,,,,,
12-09-17,0.34%,,,,,,,,,,,,,
13-09-17,0.34%,,,,,,,,,,,,,
14-09-17,0.35%,,,,,,,,,,,,,
15-09-17,0.34%,,,,,,,,,,,,,
18-09-17,0.34%,,,,,,,,,,,,,
19-09-17,0.34%,,,,,,,,,,,,,
20-09-17,0.35%,,,,,,,,,,,,,
21-09-17,0.35%,,,,,,,,,,,,,
22-09-17,0.34%,,,,,,,,,,,,,
25-09-17,0.34%,,,,,,,,,,,,,
26-09-17,0.34%,,,,,,,,,,,,,
27-09-17,0.36%,,,,,,,,,,,,,
28-09-17,0.37%,,,,,,,,,,,,,
29-09-17,0.36%,,,,,,,,,,,,,
02-10-17,0.37%,,,,,,,,,,,,,
03-10-17,0.37%,,,,,,,,,,,,,
04-10-17,0.35%,,,,,,,,,,,,,
05-10-17,0.34%,,,,,,,,,,,,,
06-10-17,0.35%,,,,,,,,,,,,,
09-10-17,0.36%,,,,,,,,,,,,,
10-10-17,0.32%,,,,,,,,,,,,,
11-10-17,0.33%,,,,,,,,,,,,,
12-10-17,0.33%,,,,,,,,,,,,,
13-10-17,0.33%,,,,,,,,,,,,,
16-10-17,0.33%,,,,,,,,,,,,,
17-10-17,0.34%,,,,,,,,,,,,,
18-10-17,0.34%,,,,,,,,,,,,,
19-10-17,0.33%,,,,,,,,,,,,,
20-10-17,0.34%,,,,,,,,,,,,,
23-10-17,0.33%,,,,,,,,,,,,,
24-10-17,0.33%,,,,,,,,,,,,,
25-10-17,0.33%,,,,,,,,,,,,,
26-10-17,0.33%,,,,,,,,,,,,,
27-10-17,0.33%,,,,,,,,,,,,,
30-10-17,0.33%,,,,,,,,,,,,,
31-10-17,0.32%,,,,,,,,,,,,,
01-11-17,0.33%,,,,,,,,,,,,,
02-11-17,0.32%,,,,,,,,,,,,,
03-11-17,0.33%,,,,,,,,,,,,,
06-11-17,0.30%,,,,,,,,,,,,,
07-11-17,0.30%,,,,,,,,,,,,,
08-11-17,0.29%,,,,,,,,,,,,,
09-11-17,0.29%,,,,,,,,,,,,,
10-11-17,0.30%,,,,,,,,,,,,,
13-11-17,0.31%,,,,,,,,,,,,,
14-11-17,0.31%,,,,,,,,,,,,,
15-11-17,0.30%,,,,,,,,,,,,,
16-11-17,0.30%,,,,,,,,,,,,,
17-11-17,0.30%,,,,,,,,,,,,,
20-11-17,0.29%,,,,,,,,,,,,,
21-11-17,0.29%,,,,,,,,,,,,,
22-11-17,0.29%,,,,,,,,,,,,,
23-11-17,0.31%,,,,,,,,,,,,,
24-11-17,0.29%,,,,,,,,,,,,,
27-11-17,0.30%,,,,,,,,,,,,,
28-11-17,0.30%,,,,,,,,,,,,,
29-11-17,0.30%,,,,,,,,,,,,,
30-11-17,0.31%,,,,,,,,,,,,,
01-12-17,0.31%,,,,,,,,,,,,,
04-12-17,0.32%,,,,,,,,,,,,,
05-12-17,0.33%,,,,,,,,,,,,,
06-12-17,0.33%,,,,,,,,,,,,,
07-12-17,0.33%,,,,,,,,,,,,,
08-12-17,0.32%,,,,,,,,,,,,,
11-12-17,0.32%,,,,,,,,,,,,,
12-12-17,0.32%,,,,,,,,,,,,,
13-12-17,0.32%,,,,,,,,,,,,,
14-12-17,0.32%,,,,,,,,,,,,,
15-12-17,0.32%,,,,,,,,,,,,,
18-12-17,0.32%,,,,,,,,,,,,,
19-12-17,0.32%,,,,,,,,,,,,,
20-12-17,0.33%,,,,,,,,,,,,,
21-12-17,0.33%,,,,,,,,,,,,,
22-12-17,0.32%,,,,,,,,,,,,,
25-12-17,0.32%,,,,,,,,,,,,,
26-12-17,0.32%,,,,,,,,,,,,,
27-12-17,0.33%,,,,,,,,,,,,,
28-12-17,0.33%,,,,,,,,,,,,,
29-12-17,0.33%,,,,,,,,,,,,,
02-01-18,0.34%,,,,,,,,,,,,,
03-01-18,0.34%,,,,,,,,,,,,,
04-01-18,0.33%,,,,,,,,,,,,,
05-01-18,0.33%,,,,,,,,,,,,,
08-01-18,0.34%,,,,,,,,,,,,,
09-01-18,0.34%,,,,,,,,,,,,,
10-01-18,0.35%,,,,,,,,,,,,,
11-01-18,0.35%,,,,,,,,,,,,,
12-01-18,0.34%,,,,,,,,,,,,,
15-01-18,0.35%,,,,,,,,,,,,,
16-01-18,0.35%,,,,,,,,,,,,,
17-01-18,0.35%,,,,,,,,,,,,,
18-01-18,0.35%,,,,,,,,,,,,,
19-01-18,0.34%,,,,,,,,,,,,,
22-01-18,0.34%,,,,,,,,,,,,,
23-01-18,0.34%,,,,,,,,,,,,,
24-01-18,0.34%,,,,,,,,,,,,,
25-01-18,0.35%,,,,,,,,,,,,,
26-01-18,0.35%,,,,,,,,,,,,,
29-01-18,0.35%,,,,,,,,,,,,,
30-01-18,0.35%,,,,,,,,,,,,,
31-01-18,0.35%,,,,,,,,,,,,,
01-02-18,0.36%,,,,,,,,,,,,,
02-02-18,0.35%,,,,,,,,,,,,,
05-02-18,0.35%,,,,,,,,,,,,,
06-02-18,0.34%,,,,,,,,,,,,,
07-02-18,0.34%,,,,,,,,,,,,,
08-02-18,0.34%,,,,,,,,,,,,,
09-02-18,0.34%,,,,,,,,,,,,,
12-02-18,0.34%,,,,,,,,,,,,,
13-02-18,0.34%,,,,,,,,,,,,,
14-02-18,0.33%,,,,,,,,,,,,,
15-02-18,0.33%,,,,,,,,,,,,,
16-02-18,0.33%,,,,,,,,,,,,,
19-02-18,0.33%,,,,,,,,,,,,,
20-02-18,0.33%,,,,,,,,,,,,,
21-02-18,0.33%,,,,,,,,,,,,,
22-02-18,0.32%,,,,,,,,,,,,,
23-02-18,0.32%,,,,,,,,,,,,,
26-02-18,0.32%,,,,,,,,,,,,,
27-02-18,0.32%,,,,,,,,,,,,,
28-02-18,0.32%,,,,,,,,,,,,,
01-03-18,0.32%,,,,,,,,,,,,,
02-03-18,0.33%,,,,,,,,,,,,,
05-03-18,0.31%,,,,,,,,,,,,,
06-03-18,0.32%,,,,,,,,,,,,,
07-03-18,0.32%,,,,,,,,,,,,,
08-03-18,0.32%,,,,,,,,,,,,,
09-03-18,0.32%,,,,,,,,,,,,,
12-03-18,0.32%,,,,,,,,,,,,,
13-03-18,0.33%,,,,,,,,,,,,,
14-03-18,0.33%,,,,,,,,,,,,,
15-03-18,0.33%,,,,,,,,,,,,,
16-03-18,0.32%,,,,,,,,,,,,,
19-03-18,0.32%,,,,,,,,,,,,,
20-03-18,0.32%,,,,,,,,,,,,,
21-03-18,0.32%,,,,,,,,,,,,,
22-03-18,0.32%,,,,,,,,,,,,,
23-03-18,0.31%,,,,,,,,,,,,,
26-03-18,0.31%,,,,,,,,,,,,,
27-03-18,0.32%,,,,,,,,,,,,,
28-03-18,0.32%,,,,,,,,,,,,,
29-03-18,0.33%,,,,,,,,,,,,,
30-03-18,0.33%,,,,,,,,,,,,,
02-04-18,0.34%,,,,,,,,,,,,,
03-04-18,0.33%,,,,,,,,,,,,,
04-04-18,0.33%,,,,,,,,,,,,,
05-04-18,0.34%,,,,,,,,,,,,,
06-04-18,0.34%,,,,,,,,,,,,,
09-04-18,0.33%,,,,,,,,,,,,,
10-04-18,0.33%,,,,,,,,,,,,,
11-04-18,0.33%,,,,,,,,,,,,,
12-04-18,0.33%,,,,,,,,,,,,,
13-04-18,0.33%,,,,,,,,,,,,,
16-04-18,0.33%,,,,,,,,,,,,,
17-04-18,0.33%,,,,,,,,,,,,,
18-04-18,0.33%,,,,,,,,,,,,,
19-04-18,0.33%,,,,,,,,,,,,,
20-04-18,0.35%,,,,,,,,,,,,,
23-04-18,0.35%,,,,,,,,,,,,,
24-04-18,0.34%,,,,,,,,,,,,,
25-04-18,0.35%,,,,,,,,,,,,,
26-04-18,0.34%,,,,,,,,,,,,,
27-04-18,0.34%,,,,,,,,,,,,,
30-04-18,0.34%,,,,,,,,,,,,,
01-05-18,0.33%,,,,,,,,,,,,,
02-05-18,0.34%,,,,,,,,,,,,,
03-05-18,0.34%,,,,,,,,,,,,,
04-05-18,0.34%,,,,,,,,,,,,,
07-05-18,0.34%,,,,,,,,,,,,,
08-05-18,0.34%,,,,,,,,,,,,,
09-05-18,0.34%,,,,,,,,,,,,,
10-05-18,0.34%,,,,,,,,,,,,,
11-05-18,0.34%,,,,,,,,,,,,,
14-05-18,0.34%,,,,,,,,,,,,,
15-05-18,0.35%,,,,,,,,,,,,,
16-05-18,0.35%,,,,,,,,,,,,,
17-05-18,0.35%,,,,,,,,,,,,,
18-05-18,0.35%,,,,,,,,,,,,,
21-05-18,0.35%,,,,,,,,,,,,,
22-05-18,0.34%,,,,,,,,,,,,,
23-05-18,0.34%,,,,,,,,,,,,,
24-05-18,0.34%,,,,,,,,,,,,,
25-05-18,0.34%,,,,,,,,,,,,,
28-05-18,0.34%,,,,,,,,,,,,,
29-05-18,0.33%,,,,,,,,,,,,,
30-05-18,0.33%,,,,,,,,,,,,,
31-05-18,0.34%,,,,,,,,,,,,,
01-06-18,0.34%,,,,,,,,,,,,,
04-06-18,0.35%,,,,,,,,,,,,,
05-06-18,0.35%,,,,,,,,,,,,,
06-06-18,0.35%,,,,,,,,,,,,,
07-06-18,0.35%,,,,,,,,,,,,,
08-06-18,0.35%,,,,,,,,,,,,,
11-06-18,0.35%,,,,,,,,,,,,,
12-06-18,0.35%,,,,,,,,,,,,,
13-06-18,0.35%,,,,,,,,,,,,,
14-06-18,0.34%,,,,,,,,,,,,,
15-06-18,0.34%,,,,,,,,,,,,,
18-06-18,0.34%,,,,,,,,,,,,,
19-06-18,0.34%,,,,,,,,,,,,,
20-06-18,0.34%,,,,,,,,,,,,,
21-06-18,0.34%,,,,,,,,,,,,,
22-06-18,0.34%,,,,,,,,,,,,,
25-06-18,0.34%,,,,,,,,,,,,,
26-06-18,0.34%,,,,,,,,,,,,,
27-06-18,0.34%,,,,,,,,,,,,,
28-06-18,0.34%,,,,,,,,,,,,,
29-06-18,0.34%,,,,,,,,,,,,,
02-07-18,0.35%,,,,,,,,,,,,,
03-07-18,0.35%,,,,,,,,,,,,,
04-07-18,0.35%,,,,,,,,,,,,,
05-07-18,0.35%,,,,,,,,,,,,,
06-07-18,0.35%,,,,,,,,,,,,,
09-07-18,0.35%,,,,,,,,,,,,,
10-07-18,0.35%,,,,,,,,,,,,,
11-07-18,0.35%,,,,,,,,,,,,,
12-07-18,0.35%,,,,,,,,,,,,,
13-07-18,0.35%,,,,,,,,,,,,,
16-07-18,0.36%,,,,,,,,,,,,,
17-07-18,0.35%,,,,,,,,,,,,,
18-07-18,0.36%,,,,,,,,,,,,,
19-07-18,0.35%,,,,,,,,,,,,,
20-07-18,0.35%,,,,,,,,,,,,,
23-07-18,0.38%,,,,,,,,,,,,,
24-07-18,0.37%,,,,,,,,,,,,,
25-07-18,0.36%,,,,,,,,,,,,,
26-07-18,0.37%,,,,,,,,,,,,,
27-07-18,0.37%,,,,,,,,,,,,,
30-07-18,0.37%,,,,,,,,,,,,,
31-07-18,0.36%,,,,,,,,,,,,,
01-08-18,0.40%,,,,,,,,,,,,,
02-08-18,0.39%,,,,,,,,,,,,,
03-08-18,0.39%,,,,,,,,,,,,,
06-08-18,0.39%,,,,,,,,,,,,,
07-08-18,0.39%,,,,,,,,,,,,,
08-08-18,0.39%,,,,,,,,,,,,,
09-08-18,0.39%,,,,,,,,,,,,,
10-08-18,0.38%,,,,,,,,,,,,,
13-08-18,0.38%,,,,,,,,,,,,,
14-08-18,0.38%,,,,,,,,,,,,,
15-08-18,0.38%,,,,,,,,,,,,,
16-08-18,0.38%,,,,,,,,,,,,,
17-08-18,0.37%,,,,,,,,,,,,,
20-08-18,0.37%,,,,,,,,,,,,,
21-08-18,0.37%,,,,,,,,,,,,,
22-08-18,0.38%,,,,,,,,,,,,,
23-08-18,0.38%,,,,,,,,,,,,,
24-08-18,0.38%,,,,,,,,,,,,,
27-08-18,0.38%,,,,,,,,,,,,,
28-08-18,0.38%,,,,,,,,,,,,,
29-08-18,0.38%,,,,,,,,,,,,,
30-08-18,0.38%,,,,,,,,,,,,,
31-08-18,0.38%,,,,,,,,,,,,,
03-09-18,0.39%,,,,,,,,,,,,,
04-09-18,0.39%,,,,,,,,,,,,,
05-09-18,0.38%,,,,,,,,,,,,,
06-09-18,0.38%,,,,,,,,,,,,,
07-09-18,0.38%,,,,,,,,,,,,,
10-09-18,0.39%,,,,,,,,,,,,,
11-09-18,0.38%,,,,,,,,,,,,,
12-09-18,0.38%,,,,,,,,,,,,,
13-09-18,0.38%,,,,,,,,,,,,,
14-09-18,0.39%,,,,,,,,,,,,,
17-09-18,0.39%,,,,,,,,,,,,,
18-09-18,0.39%,,,,,,,,,,,,,
19-09-18,0.39%,,,,,,,,,,,,,
20-09-18,0.39%,,,,,,,,,,,,,
21-09-18,0.40%,,,,,,,,,,,,,
24-09-18,0.40%,,,,,,,,,,,,,
25-09-18,0.40%,,,,,,,,,,,,,
26-09-18,0.39%,,,,,,,,,,,,,
27-09-18,0.39%,,,,,,,,,,,,,
28-09-18,0.39%,,,,,,,,,,,,,
01-10-18,0.39%,,,,,,,,,,,,,
02-10-18,0.39%,,,,,,,,,,,,,
03-10-18,0.39%,,,,,,,,,,,,,
04-10-18,0.40%,,,,,,,,,,,,,
05-10-18,0.39%,,,,,,,,,,,,,
08-10-18,0.39%,,,,,,,,,,,,,
09-10-18,0.39%,,,,,,,,,,,,,
10-10-18,0.39%,,,,,,,,,,,,,
11-10-18,0.38%,,,,,,,,,,,,,
12-10-18,0.39%,,,,,,,,,,,,,
15-10-18,0.38%,,,,,,,,,,,,,
16-10-18,0.39%,,,,,,,,,,,,,
17-10-18,0.39%,,,,,,,,,,,,,
18-10-18,0.39%,,,,,,,,,,,,,
19-10-18,0.39%,,,,,,,,,,,,,
22-10-18,0.39%,,,,,,,,,,,,,
23-10-18,0.38%,,,,,,,,,,,,,
24-10-18,0.38%,,,,,,,,,,,,,
25-10-18,0.37%,,,,,,,,,,,,,
26-10-18,0.36%,,,,,,,,,,,,,
29-10-18,0.36%,,,,,,,,,,,,,
30-10-18,0.36%,,,,,,,,,,,,,
31-10-18,0.37%,,,,,,,,,,,,,
01-11-18,0.37%,,,,,,,,,,,,,
02-11-18,0.37%,,,,,,,,,,,,,
05-11-18,0.37%,,,,,,,,,,,,,
06-11-18,0.37%,,,,,,,,,,,,,
07-11-18,0.37%,,,,,,,,,,,,,
08-11-18,0.37%,,,,,,,,,,,,,
09-11-18,0.36%,,,,,,,,,,,,,
12-11-18,0.36%,,,,,,,,,,,,,
13-11-18,0.36%,,,,,,,,,,,,,
14-11-18,0.36%,,,,,,,,,,,,,
15-11-18,0.36%,,,,,,,,,,,,,
16-11-18,0.35%,,,,,,,,,,,,,
19-11-18,0.35%,,,,,,,,,,,,,
20-11-18,0.35%,,,,,,,,,,,,,
21-11-18,0.35%,,,,,,,,,,,,,
22-11-18,0.35%,,,,,,,,,,,,,
23-11-18,0.35%,,,,,,,,,,,,,
26-11-18,0.35%,,,,,,,,,,,,,
27-11-18,0.35%,,,,,,,,,,,,,
28-11-18,0.35%,,,,,,,,,,,,,
29-11-18,0.34%,,,,,,,,,,,,,
30-11-18,0.35%,,,,,,,,,,,,,
03-12-18,0.35%,,,,,,,,,,,,,
04-12-18,0.35%,,,,,,,,,,,,,
05-12-18,0.35%,,,,,,,,,,,,,
06-12-18,0.34%,,,,,,,,,,,,,
07-12-18,0.34%,,,,,,,,,,,,,
10-12-18,0.33%,,,,,,,,,,,,,
11-12-18,0.34%,,,,,,,,,,,,,
12-12-18,0.34%,,,,,,,,,,,,,
13-12-18,0.34%,,,,,,,,,,,,,
14-12-18,0.33%,,,,,,,,,,,,,
17-12-18,0.33%,,,,,,,,,,,,,
18-12-18,0.32%,,,,,,,,,,,,,
19-12-18,0.33%,,,,,,,,,,,,,
20-12-18,0.33%,,,,,,,,,,,,,
21-12-18,0.34%,,,,,,,,,,,,,
24-12-18,0.34%,,,,,,,,,,,,,
25-12-18,0.33%,,,,,,,,,,,,,
26-12-18,0.34%,,,,,,,,,,,,,
27-12-18,0.34%,,,,,,,,,,,,,
28-12-18,0.34%,,,,,,,,,,,,,
31-12-18,0.34%,,,,,,,,,,,,,
02-01-19,0.35%,,,,,,,,,,,,,
03-01-19,0.35%,,,,,,,,,,,,,
04-01-19,0.32%,,,,,,,,,,,,,
07-01-19,0.34%,,,,,,,,,,,,,
08-01-19,0.36%,,,,,,,,,,,,,
09-01-19,0.36%,,,,,,,,,,,,,
10-01-19,0.36%,,,,,,,,,,,,,
11-01-19,0.36%,,,,,,,,,,,,,
14-01-19,0.36%,,,,,,,,,,,,,
15-01-19,0.36%,,,,,,,,,,,,,
16-01-19,0.36%,,,,,,,,,,,,,
17-01-19,0.35%,,,,,,,,,,,,,
18-01-19,0.35%,,,,,,,,,,,,,
21-01-19,0.35%,,,,,,,,,,,,,
22-01-19,0.35%,,,,,,,,,,,,,
23-01-19,0.35%,,,,,,,,,,,,,
24-01-19,0.35%,,,,,,,,,,,,,
25-01-19,0.35%,,,,,,,,,,,,,
28-01-19,0.34%,,,,,,,,,,,,,
29-01-19,0.35%,,,,,,,,,,,,,
30-01-19,0.35%,,,,,,,,,,,,,
31-01-19,0.35%,,,,,,,,,,,,,
01-02-19,0.34%,,,,,,,,,,,,,
04-02-19,0.35%,,,,,,,,,,,,,
05-02-19,0.35%,,,,,,,,,,,,,
06-02-19,0.35%,,,,,,,,,,,,,
07-02-19,0.35%,,,,,,,,,,,,,
08-02-19,0.34%,,,,,,,,,,,,,
11-02-19,0.34%,,,,,,,,,,,,,
12-02-19,0.36%,,,,,,,,,,,,,
13-02-19,0.36%,,,,,,,,,,,,,
14-02-19,0.35%,,,,,,,,,,,,,
15-02-19,0.35%,,,,,,,,,,,,,
18-02-19,0.35%,,,,,,,,,,,,,
19-02-19,0.34%,,,,,,,,,,,,,
20-02-19,0.34%,,,,,,,,,,,,,
21-02-19,0.34%,,,,,,,,,,,,,
22-02-19,0.34%,,,,,,,,,,,,,
25-02-19,0.34%,,,,,,,,,,,,,
26-02-19,0.35%,,,,,,,,,,,,,
27-02-19,0.35%,,,,,,,,,,,,,
28-02-19,0.36%,,,,,,,,,,,,,
01-03-19,0.37%,,,,,,,,,,,,,
04-03-19,0.38%,,,,,,,,,,,,,
05-03-19,0.38%,,,,,,,,,,,,,
06-03-19,0.38%,,,,,,,,,,,,,
07-03-19,0.38%,,,,,,,,,,,,,
08-03-19,0.37%,,,,,,,,,,,,,
11-03-19,0.37%,,,,,,,,,,,,,
12-03-19,0.37%,,,,,,,,,,,,,
13-03-19,0.36%,,,,,,,,,,,,,
14-03-19,0.36%,,,,,,,,,,,,,
15-03-19,0.36%,,,,,,,,,,,,,
18-03-19,0.36%,,,,,,,,,,,,,
19-03-19,0.36%,,,,,,,,,,,,,
20-03-19,0.36%,,,,,,,,,,,,,
21-03-19,0.36%,,,,,,,,,,,,,
22-03-19,0.34%,,,,,,,,,,,,,
25-03-19,0.33%,,,,,,,,,,,,,
26-03-19,0.35%,,,,,,,,,,,,,
27-03-19,0.35%,,,,,,,,,,,,,
28-03-19,0.33%,,,,,,,,,,,,,
29-03-19,0.33%,,,,,,,,,,,,,
01-04-19,0.35%,,,,,,,,,,,,,
02-04-19,0.36%,,,,,,,,,,,,,
03-04-19,0.36%,,,,,,,,,,,,,
04-04-19,0.36%,,,,,,,,,,,,,
05-04-19,0.37%,,,,,,,,,,,,,
08-04-19,0.36%,,,,,,,,,,,,,
09-04-19,0.36%,,,,,,,,,,,,,
10-04-19,0.35%,,,,,,,,,,,,,
11-04-19,0.35%,,,,,,,,,,,,,
12-04-19,0.35%,,,,,,,,,,,,,
15-04-19,0.36%,,,,,,,,,,,,,
16-04-19,0.37%,,,,,,,,,,,,,
17-04-19,0.38%,,,,,,,,,,,,,
18-04-19,0.37%,,,,,,,,,,,,,
19-04-19,0.37%,,,,,,,,,,,,,
22-04-19,0.37%,,,,,,,,,,,,,
23-04-19,0.37%,,,,,,,,,,,,,
24-04-19,0.37%,,,,,,,,,,,,,
25-04-19,0.37%,,,,,,,,,,,,,
26-04-19,0.36%,,,,,,,,,,,,,
29-04-19,0.37%,,,,,,,,,,,,,
30-04-19,0.37%,,,,,,,,,,,,,
01-05-19,0.37%,,,,,,,,,,,,,
02-05-19,0.37%,,,,,,,,,,,,,
03-05-19,0.37%,,,,,,,,,,,,,
06-05-19,0.37%,,,,,,,,,,,,,
07-05-19,0.36%,,,,,,,,,,,,,
08-05-19,0.36%,,,,,,,,,,,,,
09-05-19,0.37%,,,,,,,,,,,,,
10-05-19,0.36%,,,,,,,,,,,,,
13-05-19,0.37%,,,,,,,,,,,,,
14-05-19,0.37%,,,,,,,,,,,,,
15-05-19,0.36%,,,,,,,,,,,,,
16-05-19,0.36%,,,,,,,,,,,,,
17-05-19,0.36%,,,,,,,,,,,,,
20-05-19,0.37%,,,,,,,,,,,,,
21-05-19,0.37%,,,,,,,,,,,,,
22-05-19,0.37%,,,,,,,,,,,,,
23-05-19,0.37%,,,,,,,,,,,,,
24-05-19,0.36%,,,,,,,,,,,,,
27-05-19,0.36%,,,,,,,,,,,,,
28-05-19,0.36%,,,,,,,,,,,,,
29-05-19,0.35%,,,,,,,,,,,,,
30-05-19,0.35%,,,,,,,,,,,,,
31-05-19,0.34%,,,,,,,,,,,,,
03-06-19,0.36%,,,,,,,,,,,,,
04-06-19,0.35%,,,,,,,,,,,,,
05-06-19,0.32%,,,,,,,,,,,,,
06-06-19,0.33%,,,,,,,,,,,,,
07-06-19,0.33%,,,,,,,,,,,,,
10-06-19,0.33%,,,,,,,,,,,,,
11-06-19,0.34%,,,,,,,,,,,,,
12-06-19,0.33%,,,,,,,,,,,,,
13-06-19,0.33%,,,,,,,,,,,,,
14-06-19,0.33%,,,,,,,,,,,,,
17-06-19,0.33%,,,,,,,,,,,,,
18-06-19,0.33%,,,,,,,,,,,,,
19-06-19,0.32%,,,,,,,,,,,,,
20-06-19,0.30%,,,,,,,,,,,,,
21-06-19,0.30%,,,,,,,,,,,,,
24-06-19,0.30%,,,,,,,,,,,,,
25-06-19,0.31%,,,,,,,,,,,,,
26-06-19,0.32%,,,,,,,,,,,,,
27-06-19,0.32%,,,,,,,,,,,,,
28-06-19,0.31%,,,,,,,,,,,,,
01-07-19,0.34%,,,,,,,,,,,,,
02-07-19,0.34%,,,,,,,,,,,,,
03-07-19,0.33%,,,,,,,,,,,,,
04-07-19,0.33%,,,,,,,,,,,,,
05-07-19,0.33%,,,,,,,,,,,,,
08-07-19,0.34%,,,,,,,,,,,,,
09-07-19,0.35%,,,,,,,,,,,,,
10-07-19,0.36%,,,,,,,,,,,,,
11-07-19,0.35%,,,,,,,,,,,,,
12-07-19,0.36%,,,,,,,,,,,,,
15-07-19,0.36%,,,,,,,,,,,,,
16-07-19,0.35%,,,,,,,,,,,,,
17-07-19,0.35%,,,,,,,,,,,,,
18-07-19,0.34%,,,,,,,,,,,,,
19-07-19,0.34%,,,,,,,,,,,,,
22-07-19,0.34%,,,,,,,,,,,,,
23-07-19,0.34%,,,,,,,,,,,,,
24-07-19,0.34%,,,,,,,,,,,,,
25-07-19,0.33%,,,,,,,,,,,,,
26-07-19,0.33%,,,,,,,,,,,,,
29-07-19,0.34%,,,,,,,,,,,,,
30-07-19,0.33%,,,,,,,,,,,,,
31-07-19,0.33%,,,,,,,,,,,,,
01-08-19,0.35%,,,,,,,,,,,,,
02-08-19,0.33%,,,,,,,,,,,,,
05-08-19,0.31%,,,,,,,,,,,,,
06-08-19,0.32%,,,,,,,,,,,,,
07-08-19,0.31%,,,,,,,,,,,,,
08-08-19,0.31%,,,,,,,,,,,,,
09-08-19,0.29%,,,,,,,,,,,,,
12-08-19,0.29%,,,,,,,,,,,,,
13-08-19,0.27%,,,,,,,,,,,,,
14-08-19,0.28%,,,,,,,,,,,,,
15-08-19,0.27%,,,,,,,,,,,,,
16-08-19,0.28%,,,,,,,,,,,,,
19-08-19,0.28%,,,,,,,,,,,,,
20-08-19,0.27%,,,,,,,,,,,,,
21-08-19,0.27%,,,,,,,,,,,,,
22-08-19,0.28%,,,,,,,,,,,,,
23-08-19,0.28%,,,,,,,,,,,,,
26-08-19,0.26%,,,,,,,,,,,,,
27-08-19,0.27%,,,,,,,,,,,,,
28-08-19,0.27%,,,,,,,,,,,,,
29-08-19,0.26%,,,,,,,,,,,,,
30-08-19,0.27%,,,,,,,,,,,,,
02-09-19,0.27%,,,,,,,,,,,,,
03-09-19,0.27%,,,,,,,,,,,,,
04-09-19,0.27%,,,,,,,,,,,,,
05-09-19,0.28%,,,,,,,,,,,,,
06-09-19,0.28%,,,,,,,,,,,,,
09-09-19,0.28%,,,,,,,,,,,,,
10-09-19,0.30%,,,,,,,,,,,,,
11-09-19,0.31%,,,,,,,,,,,,,
12-09-19,0.31%,,,,,,,,,,,,,
13-09-19,0.34%,,,,,,,,,,,,,
16-09-19,0.35%,,,,,,,,,,,,,
17-09-19,0.34%,,,,,,,,,,,,,
18-09-19,0.32%,,,,,,,,,,,,,
19-09-19,0.29%,,,,,,,,,,,,,
20-09-19,0.29%,,,,,,,,,,,,,
23-09-19,0.30%,,,,,,,,,,,,,
24-09-19,0.28%,,,,,,,,,,,,,
25-09-19,0.26%,,,,,,,,,,,,,
26-09-19,0.27%,,,,,,,,,,,,,
27-09-19,0.28%,,,,,,,,,,,,,
30-09-19,0.28%,,,,,,,,,,,,,
01-10-19,0.33%,,,,,,,,,,,,,
02-10-19,0.31%,,,,,,,,,,,,,
03-10-19,0.29%,,,,,,,,,,,,,
04-10-19,0.28%,,,,,,,,,,,,,
07-10-19,0.27%,,,,,,,,,,,,,
08-10-19,0.29%,,,,,,,,,,,,,
09-10-19,0.29%,,,,,,,,,,,,,
10-10-19,0.30%,,,,,,,,,,,,,
11-10-19,0.32%,,,,,,,,,,,,,
14-10-19,0.32%,,,,,,,,,,,,,
15-10-19,0.33%,,,,,,,,,,,,,
16-10-19,0.34%,,,,,,,,,,,,,
17-10-19,0.35%,,,,,,,,,,,,,
