"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2019","213.67","211.97","213.76","211.77","121.72M","0.87%"
"06/12/2019","211.82","210.72","212.14","210.21","103.42M","0.35%"
"06/11/2019","211.08","208.80","211.50","208.59","298.86M","1.28%"
"06/10/2019","208.41","206.18","208.89","206.18","266.96M","1.29%"
"06/07/2019","205.75","204.23","206.07","204.23","134.31M","0.92%"
"06/04/2019","203.87","203.74","204.89","203.38","40.98M","0.06%"
"06/03/2019","203.74","205.31","205.95","202.58","71.77M","-1.52%"
"05/31/2019","206.88","204.77","207.38","203.72","119.93M","1.00%"
"05/30/2019","204.83","200.80","205.17","200.80","140.14M","2.61%"
"05/29/2019","199.62","196.22","200.06","196.03","189.11M","1.63%"
"05/28/2019","196.42","192.62","197.07","192.62","147.82M","2.04%"
"05/27/2019","192.49","193.83","193.83","192.00","77.54M","-0.44%"
"05/24/2019","193.35","192.47","195.27","191.75","82.98M","-0.02%"
"05/23/2019","193.39","196.32","196.64","193.10","99.94M","-1.44%"
"05/21/2019","196.22","200.14","200.88","196.03","83.39M","-2.18%"
"05/17/2019","200.59","201.03","202.46","200.41","88.68M","0.37%"
"05/16/2019","199.86","203.90","204.15","199.86","85.80M","-1.71%"
"05/15/2019","203.34","199.50","204.35","199.50","117.24M","2.64%"
"05/14/2019","198.11","196.18","198.96","191.81","239.35M","-0.74%"
"05/13/2019","199.59","203.50","203.73","199.38","134.58M","-2.36%"
"05/10/2019","204.42","205.37","207.90","204.42","184.97M","-0.29%"
"05/09/2019","205.01","208.86","209.39","205.01","139.47M","-2.12%"
"05/08/2019","209.44","209.74","210.16","208.18","141.63M","-0.69%"
"05/07/2019","210.90","210.19","212.51","209.81","190.34M","0.91%"
"05/06/2019","209.00","212.78","212.78","206.41","283.01M","-2.35%"
"05/03/2019","214.04","210.85","214.07","209.80","346.85M","1.47%"
"05/02/2019","210.93","216.62","216.62","209.71","201.76M","-2.95%"
"04/30/2019","217.34","217.65","218.82","217.17","126.70M","-0.43%"
"04/29/2019","218.28","221.21","221.21","217.26","165.63M","-1.23%"
"04/26/2019","220.99","220.51","222.07","218.05","273.51M","0.44%"
"04/25/2019","220.03","219.96","221.21","219.25","338.54M","0.44%"
"04/24/2019","219.07","217.42","219.71","216.99","273.59M","0.94%"
"04/23/2019","217.03","215.92","218.73","215.07","458.82M","-0.99%"
"04/22/2019","219.20","206.83","219.93","206.83","903.00M","8.15%"
"04/19/2019","202.68","202.68","202.71","201.41","239.87M","0.62%"
"04/18/2019","201.44","199.69","201.44","197.27","155.67M","0.80%"
"04/17/2019","199.84","202.23","202.23","198.23","134.66M","-0.99%"
"04/16/2019","201.83","203.52","203.52","201.18","106.32M","-0.73%"
"04/15/2019","203.32","206.22","206.60","202.45","154.10M","-1.14%"
"04/12/2019","205.66","207.93","209.17","205.14","361.40M","-0.69%"
"04/11/2019","207.08","209.67","210.35","205.28","224.29M","-1.17%"
"04/10/2019","209.54","207.49","209.56","207.05","350.87M","0.93%"
"04/09/2019","207.60","206.50","208.47","206.43","258.92M","0.83%"
"04/08/2019","205.89","200.40","206.13","200.40","226.37M","3.47%"
"04/05/2019","198.98","199.06","199.61","198.02","112.73M","0.03%"
"04/04/2019","198.93","196.07","198.93","195.79","184.89M","1.21%"
"04/03/2019","196.56","194.64","196.73","194.17","101.89M","1.11%"
"04/02/2019","194.40","195.01","195.33","194.11","116.98M","-0.13%"
"04/01/2019","194.66","193.29","194.66","192.25","181.76M","1.05%"
"03/29/2019","192.63","191.15","192.84","190.88","115.33M","1.25%"
"03/28/2019","190.25","189.41","190.98","189.04","71.28M","0.13%"
"03/27/2019","190.00","191.27","191.40","189.72","79.17M","-0.55%"
"03/26/2019","191.05","188.93","191.40","188.74","92.02M","1.22%"
"03/25/2019","188.74","187.56","188.92","186.61","90.85M","-0.51%"
"03/22/2019","189.70","189.83","190.78","187.64","104.14M","-0.22%"
"03/21/2019","190.12","187.19","190.20","187.00","117.34M","1.51%"
"03/20/2019","187.30","188.02","188.02","186.39","103.76M","-0.48%"
"03/19/2019","188.21","190.09","190.35","187.19","137.15M","-1.06%"
"03/18/2019","190.23","189.51","190.33","188.88","166.88M","0.34%"
"03/15/2019","189.59","189.31","189.80","188.72","190.40M","0.21%"
"03/14/2019","189.20","188.86","190.08","188.03","262.33M","0.17%"
"03/13/2019","188.87","188.48","189.67","188.14","247.73M","0.06%"
"03/12/2019","188.75","187.89","188.86","187.77","187.19M","0.74%"
"03/11/2019","187.36","188.76","188.84","186.83","207.63M","-0.66%"
"03/08/2019","188.60","186.38","188.60","185.53","186.19M","1.25%"
"03/07/2019","186.27","185.39","187.23","185.11","223.25M","0.16%"
"03/06/2019","185.98","182.50","185.98","182.19","213.92M","2.31%"
"03/05/2019","181.78","180.41","183.17","180.30","116.14M","0.16%"
"03/04/2019","181.49","180.12","181.94","179.91","129.67M","0.08%"
"03/01/2019","181.34","180.09","181.34","178.66","150.52M","0.59%"
"02/28/2019","180.28","183.53","183.57","180.28","116.79M","-1.80%"
"02/27/2019","183.59","186.07","186.13","182.66","107.73M","-1.20%"
"02/26/2019","185.82","184.38","185.97","182.41","228.78M","0.50%"
"02/25/2019","184.89","186.98","186.98","181.76","171.46M","-3.18%"
"02/22/2019","190.96","192.14","192.31","188.72","157.24M","-0.77%"
"02/21/2019","192.44","191.03","192.44","189.04","267.76M","1.10%"
"02/20/2019","190.35","184.21","190.35","183.83","201.63M","3.91%"
"02/19/2019","183.19","178.31","183.89","178.29","204.62M","3.14%"
"02/18/2019","177.61","177.79","178.84","177.29","92.86M","-0.02%"
"02/15/2019","177.65","178.45","178.99","177.14","106.42M","-0.12%"
"02/14/2019","177.86","177.50","178.08","176.57","118.32M","0.20%"
"02/13/2019","177.50","178.36","179.99","177.10","97.53M","-0.25%"
"02/12/2019","177.94","177.66","178.61","176.76","148.92M","0.21%"
"02/11/2019","177.57","176.92","177.64","175.96","115.08M","0.38%"
"02/08/2019","176.90","175.08","176.90","174.99","88.75M","0.78%"
"02/07/2019","175.53","173.00","175.53","172.99","50.27M","1.09%"
"02/04/2019","173.63","174.20","174.25","173.31","29.81M","-0.30%"
"01/31/2019","174.15","173.68","174.70","173.39","90.48M","0.83%"
"01/30/2019","172.72","172.90","173.44","171.74","81.38M","0.38%"
"01/29/2019","172.06","174.03","174.63","171.99","74.78M","-1.11%"
"01/28/2019","174.00","175.64","176.24","173.33","90.38M","-1.37%"
"01/25/2019","176.42","174.78","176.42","174.60","150.59M","0.89%"
"01/24/2019","174.86","171.88","175.51","171.66","230.34M","1.97%"
"01/23/2019","171.49","173.23","173.23","170.49","154.75M","-1.63%"
"01/22/2019","174.33","178.25","179.01","173.65","106.78M","-2.12%"
"01/18/2019","178.10","178.74","179.78","177.71","165.40M","-0.27%"
"01/17/2019","178.59","178.05","178.59","177.19","161.14M","0.51%"
"01/16/2019","177.68","176.41","178.40","175.06","213.09M","0.97%"
"01/15/2019","175.97","173.47","175.97","172.99","183.76M","1.38%"
"01/14/2019","173.57","174.33","174.45","172.59","148.37M","-0.49%"
"01/11/2019","174.43","173.83","174.43","172.40","169.38M","0.58%"
"01/10/2019","173.42","171.23","173.42","170.90","261.21M","1.71%"
"01/09/2019","170.50","163.64","172.31","163.64","185.85M","4.80%"
"01/08/2019","162.69","165.02","165.27","162.69","75.94M","-1.08%"
"01/07/2019","164.47","158.84","164.73","158.84","123.67M","4.21%"
"01/04/2019","157.82","155.42","158.25","155.23","120.45M","1.23%"
"01/03/2019","155.91","154.24","155.95","154.16","60.71M","1.04%"
"01/02/2019","154.31","156.34","156.34","153.58","53.69M","-0.95%"
"12/31/2018","155.79","156.58","157.56","155.61","67.59M","-0.28%"
"12/28/2018","156.23","155.43","157.01","155.25","52.38M","0.66%"
"12/27/2018","155.20","152.82","155.20","152.68","64.42M","2.27%"
"12/26/2018","151.76","152.44","152.44","149.87","40.83M","-0.95%"
"12/24/2018","153.22","150.02","153.37","149.82","46.48M","2.41%"
"12/21/2018","149.62","148.58","150.56","148.25","43.82M","0.26%"
"12/20/2018","149.23","149.55","150.28","147.86","56.49M","-0.76%"
"12/19/2018","150.37","148.10","150.37","148.10","65.88M","1.78%"
"12/18/2018","147.74","150.70","150.70","147.23","64.30M","-2.51%"
"12/17/2018","151.55","154.07","154.07","151.35","51.26M","-2.12%"
"12/14/2018","154.83","156.24","156.24","153.98","49.66M","-0.81%"
"12/13/2018","156.10","156.40","156.40","155.10","51.34M","0.27%"
"12/12/2018","155.68","158.01","158.05","155.28","69.54M","-1.17%"
"12/11/2018","157.53","158.91","159.45","156.54","53.69M","-0.76%"
"12/10/2018","158.73","161.68","161.68","157.98","49.92M","-1.85%"
"12/07/2018","161.73","161.92","163.86","161.09","64.22M","-0.27%"
"12/06/2018","162.17","163.54","163.73","160.86","56.28M","-0.83%"
"12/05/2018","163.53","163.70","163.70","161.95","56.82M","-0.99%"
"12/04/2018","165.16","162.99","165.16","161.91","85.97M","1.49%"
"12/03/2018","162.74","162.63","163.92","162.04","159.22M","0.76%"
"11/30/2018","161.52","163.79","164.04","160.89","193.65M","-1.23%"
"11/29/2018","163.53","166.00","166.31","162.18","80.23M","-1.08%"
"11/28/2018","165.31","169.16","169.19","164.83","68.93M","-1.54%"
"11/27/2018","167.90","171.51","172.50","167.32","62.56M","-3.10%"
"11/26/2018","173.28","174.34","174.34","172.80","45.62M","-0.62%"
"11/23/2018","174.36","174.85","174.85","173.08","35.62M","-0.14%"
"11/22/2018","174.61","176.42","176.47","174.58","43.03M","-1.15%"
"11/21/2018","176.65","172.98","176.65","172.52","47.04M","1.09%"
"11/19/2018","174.75","173.93","175.19","172.35","32.08M","0.73%"
"11/16/2018","173.49","173.30","173.73","172.13","33.24M","0.62%"
"11/15/2018","172.42","170.86","172.82","170.43","29.81M","1.06%"
"11/14/2018","170.61","171.17","171.50","169.55","30.53M","-0.32%"
"11/13/2018","171.16","171.08","171.75","170.15","34.85M","-0.42%"
"11/12/2018","171.89","173.68","174.15","171.19","41.23M","-1.00%"
"11/09/2018","173.63","174.71","174.81","172.11","32.78M","-0.51%"
"11/08/2018","174.52","175.27","175.45","173.97","47.03M","0.05%"
"11/07/2018","174.44","172.54","175.18","172.41","84.27M","0.78%"
"11/05/2018","173.09","173.73","173.73","170.03","47.61M","0.08%"
"11/02/2018","172.96","169.02","172.96","168.37","93.37M","2.45%"
"11/01/2018","168.82","168.27","169.22","166.75","53.49M","0.31%"
"10/31/2018","168.29","164.05","168.29","164.05","54.16M","3.03%"
"10/30/2018","163.34","163.65","164.85","162.72","47.56M","-0.23%"
"10/29/2018","163.72","167.31","168.21","163.39","90.80M","-1.70%"
"10/26/2018","166.55","164.88","168.39","163.07","121.34M","1.35%"
"10/25/2018","164.33","165.83","165.83","162.75","58.03M","-1.70%"
"10/24/2018","167.17","167.99","169.36","167.17","87.59M","-0.71%"
"10/23/2018","168.36","170.65","171.81","168.06","87.59M","-1.16%"
"10/22/2018","170.33","172.60","172.60","169.23","87.73M","-1.22%"
"10/19/2018","172.44","172.21","172.44","170.60","86.70M","-0.16%"
"10/18/2018","172.71","173.01","173.91","171.69","101.10M","0.00%"
"10/17/2018","172.71","170.79","173.45","170.79","118.87M","1.52%"
"10/16/2018","170.12","169.26","170.12","168.30","61.59M","0.81%"
"10/15/2018","168.75","169.06","170.79","167.81","105.57M","0.44%"
"10/12/2018","168.01","166.48","169.31","166.06","134.00M","0.97%"
"10/11/2018","166.40","158.22","167.46","158.22","184.84M","2.14%"
"10/10/2018","162.91","175.91","176.96","161.36","251.15M","-6.88%"
"10/09/2018","174.94","175.52","177.11","174.43","107.16M","0.20%"
"10/08/2018","174.59","183.00","183.00","173.73","171.83M","-10.06%"
"10/05/2018","194.12","194.54","195.13","193.45","58.22M","-0.33%"
"10/04/2018","194.77","196.95","196.96","193.89","66.63M","-0.90%"
"10/03/2018","196.54","197.30","198.03","195.69","55.53M","-0.54%"
"10/02/2018","197.60","198.45","199.65","196.96","66.50M","-0.39%"
"10/01/2018","198.38","198.51","199.17","197.52","96.31M","-0.85%"
"09/28/2018","200.09","198.44","200.20","198.14","49.77M","1.09%"
"09/27/2018","197.94","197.62","198.70","196.96","75.26M","0.37%"
"09/26/2018","197.22","197.57","198.20","196.07","53.65M","0.33%"
"09/25/2018","196.58","198.86","199.12","196.58","53.34M","-1.10%"
"09/24/2018","198.76","201.65","201.65","197.64","43.22M","-1.18%"
"09/21/2018","201.14","201.52","202.43","200.03","78.45M","-0.06%"
"09/20/2018","201.26","201.55","202.04","199.78","62.47M","0.13%"
"09/19/2018","201.00","200.46","201.88","200.24","112.80M","0.62%"
"09/18/2018","199.77","200.47","201.26","199.17","88.78M","-0.47%"
"09/14/2018","200.71","197.16","201.35","197.15","94.58M","1.83%"
"09/13/2018","197.11","197.19","197.66","196.12","59.53M","0.22%"
"09/12/2018","196.67","204.82","204.82","195.27","91.54M","-3.13%"
"09/07/2018","203.03","203.03","204.01","202.34","64.12M","0.23%"
"09/06/2018","202.56","206.38","206.38","202.08","119.08M","-1.62%"
"09/05/2018","205.89","209.94","210.37","205.50","146.34M","-1.56%"
"09/04/2018","209.15","209.69","209.88","208.10","120.96M","-0.15%"
"09/03/2018","209.46","210.24","210.49","207.36","83.74M","-0.95%"
"08/30/2018","211.47","214.36","214.36","211.03","80.49M","-1.10%"
"08/29/2018","213.83","214.28","215.98","213.40","96.34M","-0.63%"
"08/28/2018","215.18","217.89","217.99","214.24","88.29M","-1.00%"
"08/27/2018","217.35","217.66","217.75","216.36","115.45M","0.23%"
"08/24/2018","216.85","217.55","218.26","216.11","89.27M","-0.31%"
"08/23/2018","217.52","217.69","219.29","216.55","81.01M","-0.20%"
"08/21/2018","217.96","221.04","221.94","217.56","168.44M","-1.21%"
"08/20/2018","220.63","220.69","221.61","220.16","117.74M","0.05%"
"08/17/2018","220.52","220.76","221.68","219.60","110.26M","0.10%"
"08/16/2018","220.31","220.61","220.77","219.33","82.98M","-0.17%"
"08/15/2018","220.69","220.91","221.92","220.36","101.09M","0.12%"
"08/14/2018","220.43","220.77","221.66","219.11","162.83M","-0.05%"
"08/13/2018","220.55","223.45","223.48","220.55","95.60M","-1.30%"
"08/10/2018","223.46","224.26","225.33","223.41","85.00M","-0.23%"
"08/09/2018","223.98","226.50","226.52","223.73","131.32M","-0.93%"
"08/08/2018","226.08","223.58","226.32","223.58","211.81M","1.27%"
"08/07/2018","223.24","219.04","223.42","219.04","177.15M","2.17%"
"08/06/2018","218.50","222.62","222.62","217.99","102.90M","-2.05%"
"08/03/2018","223.07","221.96","223.07","221.65","94.45M","0.50%"
"08/02/2018","221.95","225.63","225.66","221.45","89.41M","-1.38%"
"08/01/2018","225.06","224.71","226.03","224.21","123.03M","0.30%"
"07/31/2018","224.39","225.17","225.37","223.68","144.41M","-0.55%"
"07/30/2018","225.63","226.95","227.45","224.89","163.23M","-0.41%"
"07/27/2018","226.57","226.97","227.23","224.66","144.67M","-0.06%"
"07/26/2018","226.70","229.42","229.81","225.63","342.54M","-0.94%"
"07/25/2018","228.84","227.88","230.23","227.88","289.32M","1.09%"
"07/24/2018","226.38","224.90","228.99","224.90","248.65M","1.09%"
"07/23/2018","223.95","216.30","224.63","216.30","249.41M","3.32%"
"07/20/2018","216.76","218.61","218.67","215.03","283.11M","-0.76%"
"07/19/2018","218.43","208.07","220.27","207.62","498.60M","4.87%"
"07/18/2018","208.29","207.72","208.29","206.13","92.78M","0.38%"
"07/17/2018","207.50","208.31","208.94","206.79","114.14M","-0.25%"
"07/16/2018","208.01","207.03","208.01","205.17","114.60M","0.58%"
"07/13/2018","206.81","205.76","207.90","204.10","293.42M","1.53%"
"07/12/2018","203.70","194.70","203.70","194.36","194.73M","4.04%"
"07/11/2018","195.79","199.36","199.36","195.34","92.16M","-1.99%"
"07/10/2018","199.76","200.09","200.20","198.74","75.72M","0.36%"
"07/09/2018","199.04","201.65","201.68","198.28","91.53M","-1.24%"
"07/06/2018","201.53","204.36","204.64","201.53","140.63M","-1.45%"
"07/05/2018","204.50","203.76","204.96","202.28","109.00M","0.29%"
"07/04/2018","203.90","200.20","203.90","199.42","88.48M","1.86%"
"07/03/2018","200.18","200.67","201.72","198.99","49.92M","-0.24%"
"07/02/2018","200.66","203.15","203.74","200.61","46.33M","-1.03%"
"06/29/2018","202.74","202.42","203.75","202.06","62.08M","0.38%"
"06/28/2018","201.98","203.73","204.06","201.41","79.18M","-0.74%"
"06/27/2018","203.48","203.46","204.45","202.45","101.40M","0.13%"
"06/26/2018","203.21","203.88","203.91","201.44","118.13M","-0.28%"
"06/25/2018","203.79","205.16","205.55","203.14","106.02M","-0.23%"
"06/22/2018","204.25","202.71","205.36","201.90","88.47M","0.65%"
"06/21/2018","202.94","206.15","206.29","201.03","102.31M","-1.10%"
"06/20/2018","205.19","205.11","206.74","204.80","81.55M","0.05%"
"06/19/2018","205.08","208.91","209.44","204.04","86.55M","-1.88%"
