"Date","Price","Open","High","Low","Vol.","Change %"
"01/20/2023","1,921.59","1,903.78","1,928.08","1,902.76","","0.59%"
"01/19/2023","1,910.30","1,916.49","1,926.55","1,908.51","","-0.74%"
"01/18/2023","1,924.54","1,896.95","1,943.32","1,880.08","","1.45%"
"01/17/2023","1,896.99","1,879.97","1,902.30","1,875.45","","1.67%"
"01/16/2023","1,865.77","1,874.24","1,882.28","1,861.83","","-1.44%"
"01/13/2023","1,893.04","1,908.11","1,913.52","1,890.92","","-0.96%"
"01/12/2023","1,911.38","1,923.71","1,931.33","1,907.69","","-0.99%"
"01/11/2023","1,930.58","1,920.80","1,937.44","1,916.79","","1.42%"
"01/10/2023","1,903.53","1,919.34","1,930.67","1,901.64","","0.18%"
"01/06/2023","1,900.15","1,909.34","1,914.73","1,896.61","","-1.05%"
"01/05/2023","1,920.40","1,904.99","1,920.40","1,904.72","","0.70%"
"01/04/2023","1,907.11","1,916.77","1,920.46","1,904.23","","0.04%"
"12/30/2022","1,906.26","1,917.24","1,917.24","1,904.21","","0.49%"
"12/29/2022","1,896.95","1,886.08","1,897.10","1,869.93","","-0.03%"
"12/28/2022","1,897.48","1,893.36","1,898.48","1,882.43","","-0.69%"
"12/27/2022","1,910.59","1,929.35","1,933.66","1,909.47","","0.13%"
"12/26/2022","1,908.15","1,923.84","1,927.57","1,902.83","","-0.45%"
"12/23/2022","1,916.68","1,935.32","1,938.44","1,909.11","","-1.43%"
"12/22/2022","1,944.40","1,914.50","1,950.74","1,914.50","","1.31%"
"12/21/2022","1,919.19","1,936.42","1,946.12","1,912.95","","-2.31%"
"12/20/2022","1,964.64","2,071.58","2,071.58","1,950.49","","-4.20%"
"12/19/2022","2,050.80","2,055.83","2,065.85","2,049.09","","-0.96%"
"12/16/2022","2,070.75","2,068.50","2,082.25","2,067.91","","-0.49%"
"12/15/2022","2,081.04","2,073.15","2,086.94","2,073.15","","0.09%"
"12/14/2022","2,079.18","2,085.63","2,088.45","2,073.64","","0.48%"
"12/13/2022","2,069.25","2,078.90","2,085.20","2,062.37","","-0.22%"
"12/12/2022","2,073.87","2,076.93","2,096.13","2,073.87","","0.01%"
"12/09/2022","2,073.66","2,054.79","2,082.11","2,054.16","","0.96%"
"12/08/2022","2,053.86","2,051.61","2,058.23","2,029.58","","-0.35%"
"12/07/2022","2,061.14","2,037.18","2,065.66","2,037.18","","-0.01%"
"12/06/2022","2,061.35","2,051.82","2,062.96","2,050.34","","0.18%"
"12/05/2022","2,057.68","2,058.36","2,070.03","2,048.62","","-0.86%"
"12/02/2022","2,075.61","2,083.34","2,083.34","2,056.07","","-2.00%"
"12/01/2022","2,117.93","2,134.14","2,143.80","2,116.06","","-1.02%"
"11/30/2022","2,139.81","2,123.36","2,141.12","2,118.33","","0.63%"
"11/29/2022","2,126.48","2,115.83","2,126.48","2,106.51","","-0.22%"
"11/28/2022","2,131.13","2,156.30","2,158.10","2,125.67","","-1.78%"
"11/25/2022","2,169.75","2,168.67","2,175.57","2,161.54","","-0.52%"
"11/24/2022","2,181.19","2,156.68","2,182.82","2,156.68","","1.56%"
"11/22/2022","2,147.79","2,137.07","2,153.56","2,130.75","","0.25%"
"11/21/2022","2,142.44","2,148.66","2,158.19","2,130.24","","0.14%"
"11/18/2022","2,139.51","2,174.78","2,176.44","2,136.31","","-1.56%"
"11/17/2022","2,173.44","2,149.46","2,176.22","2,135.67","","0.90%"
"11/16/2022","2,154.15","2,209.22","2,209.22","2,152.75","","-2.49%"
"11/15/2022","2,209.20","2,107.98","2,215.33","2,104.49","","5.66%"
"11/14/2022","2,090.76","2,070.09","2,103.22","2,070.09","","0.29%"
"11/11/2022","2,084.67","2,074.72","2,084.67","2,056.36","","2.09%"
"11/10/2022","2,042.06","2,039.43","2,049.47","2,034.08","","-0.01%"
"11/09/2022","2,042.34","2,051.27","2,052.78","2,032.21","","-1.21%"
"11/08/2022","2,067.34","2,058.44","2,069.01","2,051.74","","1.29%"
"11/07/2022","2,041.00","2,030.92","2,044.59","2,020.46","","1.05%"
"11/04/2022","2,019.71","2,033.00","2,041.25","2,019.29","","-1.57%"
"11/02/2022","2,051.95","2,046.60","2,064.00","2,043.86","","0.25%"
"11/01/2022","2,046.75","2,057.55","2,057.55","2,034.25","","-0.01%"
"10/31/2022","2,046.94","2,040.19","2,048.22","2,028.14","","1.49%"
"10/28/2022","2,016.91","2,010.61","2,036.06","2,010.61","","-0.38%"
"10/27/2022","2,024.51","2,026.21","2,027.50","2,013.96","","-0.61%"
"10/26/2022","2,036.95","2,046.88","2,052.33","2,036.23","","0.94%"
"10/25/2022","2,018.00","2,006.39","2,025.32","2,006.39","","0.83%"
"10/24/2022","2,001.34","2,025.00","2,033.34","2,001.34","","-0.90%"
"10/21/2022","2,019.50","2,033.38","2,035.69","2,019.50","","-1.04%"
"10/20/2022","2,040.66","2,041.74","2,047.49","2,029.35","","-0.45%"
"10/19/2022","2,049.87","2,040.58","2,057.00","2,033.11","","0.83%"
"10/18/2022","2,032.96","2,032.81","2,037.67","2,021.79","","1.47%"
"10/17/2022","2,003.54","2,016.30","2,020.22","2,000.11","","-1.21%"
"10/14/2022","2,028.14","2,021.45","2,037.52","2,019.27","","2.13%"
"10/13/2022","1,985.85","1,993.46","1,999.64","1,984.13","","-1.28%"
"10/12/2022","2,011.50","1,999.30","2,017.23","1,994.16","","0.15%"
"10/11/2022","2,008.55","2,027.52","2,035.80","2,003.63","","-1.17%"
"10/07/2022","2,032.43","2,022.33","2,040.83","2,016.81","","-0.51%"
"10/06/2022","2,042.83","2,028.39","2,057.47","2,028.39","","0.95%"
"10/05/2022","2,023.68","2,040.79","2,042.32","2,011.50","","0.16%"
"10/04/2022","2,020.42","1,989.47","2,025.13","1,987.95","","3.42%"
"10/03/2022","1,953.55","1,929.65","1,953.55","1,909.32","","0.59%"
"09/30/2022","1,942.15","1,941.62","1,953.10","1,931.73","","-0.25%"
"09/29/2022","1,947.01","1,916.13","1,951.23","1,912.44","","1.95%"
"09/28/2022","1,909.77","1,937.71","1,939.96","1,891.26","","-2.41%"
"09/27/2022","1,956.84","1,972.07","1,975.55","1,952.93","","-0.52%"
"09/26/2022","1,966.98","2,000.45","2,000.45","1,966.05","","-2.93%"
"09/22/2022","2,026.40","2,039.39","2,039.39","2,019.84","","-1.49%"
"09/21/2022","2,057.09","2,059.72","2,064.83","2,045.92","","-0.54%"
"09/20/2022","2,068.35","2,084.12","2,090.30","2,059.59","","-1.13%"
"09/16/2022","2,092.00","2,084.42","2,099.17","2,081.62","","0.33%"
"09/15/2022","2,085.08","2,074.61","2,089.30","2,071.58","","0.87%"
"09/14/2022","2,067.17","2,067.59","2,079.50","2,052.18","","-1.65%"
"09/13/2022","2,101.88","2,096.56","2,114.07","2,090.70","","0.51%"
"09/12/2022","2,091.25","2,073.00","2,091.25","2,069.08","","1.52%"
"09/09/2022","2,059.87","2,035.27","2,062.77","2,035.27","","1.20%"
"09/08/2022","2,035.42","2,032.26","2,041.85","2,020.88","","1.18%"
"09/07/2022","2,011.59","1,972.03","2,018.53","1,967.66","","1.14%"
"09/06/2022","1,988.94","1,981.09","2,003.54","1,978.42","","-0.41%"
"09/05/2022","1,997.11","1,992.13","1,999.70","1,980.50","","-0.32%"
"09/02/2022","2,003.54","2,023.34","2,023.34","1,998.81","","-1.33%"
"09/01/2022","2,030.54","2,032.53","2,045.61","2,021.43","","-1.33%"
"08/31/2022","2,057.89","2,020.50","2,065.43","2,020.50","","0.62%"
"08/30/2022","2,045.16","2,025.70","2,047.60","2,025.70","","1.51%"
"08/29/2022","2,014.66","2,012.75","2,022.01","1,997.90","","-1.69%"
"08/26/2022","2,049.30","2,050.53","2,056.75","2,042.25","","0.00%"
"08/25/2022","2,049.28","2,038.41","2,052.14","2,031.37","","0.88%"
"08/24/2022","2,031.37","2,048.66","2,050.38","2,031.37","","-1.48%"
"08/23/2022","2,061.90","2,062.60","2,071.64","2,058.78","","-0.74%"
"08/22/2022","2,077.23","2,053.27","2,080.26","2,052.61","","-0.03%"
"08/19/2022","2,077.95","2,070.03","2,078.31","2,056.53","","0.19%"
"08/18/2022","2,073.91","2,090.40","2,090.40","2,072.37","","-1.79%"
"08/17/2022","2,111.65","2,084.67","2,111.65","2,080.15","","2.17%"
"08/16/2022","2,066.72","2,070.43","2,077.08","2,049.49","","-0.45%"
"08/15/2022","2,076.08","2,125.36","2,125.86","2,068.12","","-3.18%"
"08/12/2022","2,144.29","2,115.72","2,154.64","2,115.72","","2.80%"
"08/10/2022","2,085.95","2,109.12","2,109.12","2,081.32","","-1.45%"
"08/09/2022","2,116.61","2,125.63","2,132.51","2,110.33","","0.62%"
"08/08/2022","2,103.58","2,106.60","2,106.60","2,091.59","","-0.83%"
"08/05/2022","2,121.26","2,107.89","2,121.60","2,104.09","","1.33%"
"08/04/2022","2,093.52","2,078.10","2,094.22","2,074.47","","0.99%"
"08/03/2022","2,073.04","2,077.69","2,094.97","2,064.66","","0.39%"
"08/02/2022","2,065.07","2,087.88","2,090.42","2,065.07","","-2.27%"
"08/01/2022","2,112.98","2,101.80","2,115.64","2,089.81","","1.06%"
"07/29/2022","2,090.76","2,096.28","2,101.80","2,083.12","","0.10%"
"07/28/2022","2,088.58","2,102.37","2,102.37","2,078.10","","-0.10%"
"07/27/2022","2,090.68","2,098.76","2,101.31","2,083.21","","-0.19%"
"07/26/2022","2,094.73","2,093.61","2,103.48","2,085.99","","0.78%"
"07/25/2022","2,078.58","2,078.92","2,087.35","2,074.06","","-0.36%"
"07/22/2022","2,086.10","2,060.63","2,092.19","2,055.13","","0.52%"
"07/21/2022","2,075.29","2,057.49","2,076.97","2,054.31","","0.47%"
"07/20/2022","2,065.60","2,027.18","2,067.99","2,026.00","","3.33%"
"07/19/2022","1,999.09","1,987.37","2,005.11","1,975.45","","1.44%"
"07/15/2022","1,970.74","1,979.39","1,985.08","1,960.25","","-0.49%"
"07/14/2022","1,980.37","1,964.84","1,989.92","1,964.84","","0.03%"
"07/13/2022","1,979.75","2,005.92","2,006.52","1,979.75","","-0.79%"
"07/12/2022","1,995.52","2,034.95","2,039.32","1,995.42","","-3.19%"
"07/11/2022","2,061.37","2,044.54","2,067.21","2,044.54","","2.43%"
"07/08/2022","2,012.50","2,013.94","2,043.44","2,006.81","","0.78%"
"07/07/2022","1,996.84","2,007.66","2,015.26","1,964.22","","0.15%"
"07/06/2022","1,993.78","2,025.64","2,037.18","1,984.21","","-2.51%"
"07/05/2022","2,045.01","2,044.14","2,048.79","2,028.97","","0.58%"
"07/04/2022","2,033.19","2,044.31","2,049.72","2,017.30","","1.10%"
"07/01/2022","2,011.08","2,038.09","2,047.85","1,999.36","","-0.72%"
"06/30/2022","2,025.68","2,051.89","2,058.95","2,024.51","","-1.66%"
"06/29/2022","2,059.80","2,053.58","2,065.83","2,050.13","","-0.63%"
"06/28/2022","2,072.94","2,039.77","2,072.94","2,039.77","","2.12%"
"06/27/2022","2,029.84","2,044.54","2,044.54","2,015.22","","0.10%"
"06/24/2022","2,027.76","2,041.57","2,046.54","2,016.91","","-0.75%"
"06/23/2022","2,042.99","2,031.47","2,059.61","2,031.47","","2.24%"
"06/22/2022","1,998.20","2,017.61","2,029.50","1,998.20","","-0.34%"
"06/21/2022","2,004.99","1,957.81","2,011.29","1,957.81","","4.13%"
"06/20/2022","1,925.55","1,954.20","1,956.26","1,921.82","","-0.92%"
"06/17/2022","1,943.51","1,937.91","1,961.89","1,920.50","","-1.32%"
"06/16/2022","1,969.57","1,960.53","1,989.56","1,960.53","","1.94%"
"06/15/2022","1,932.09","1,938.08","1,946.56","1,930.35","","-0.46%"
"06/14/2022","1,940.98","1,951.68","1,955.56","1,929.71","","-2.38%"
"06/13/2022","1,988.29","2,006.88","2,014.94","1,982.81","","-2.54%"
"06/10/2022","2,040.19","2,052.35","2,059.36","2,038.11","","-1.12%"
"06/09/2022","2,063.26","2,069.35","2,082.55","2,063.26","","-0.60%"
"06/08/2022","2,075.74","2,041.04","2,079.41","2,041.04","","2.28%"
"06/07/2022","2,029.39","2,024.02","2,043.02","2,019.59","","0.44%"
"06/06/2022","2,020.56","2,000.25","2,023.32","2,000.25","","0.45%"
"06/03/2022","2,011.44","2,007.17","2,017.61","1,984.53","","0.68%"
"06/02/2022","1,997.92","1,989.98","2,005.11","1,986.42","","-0.64%"
"06/01/2022","2,010.76","2,007.15","2,028.33","2,007.15","","0.82%"
"05/31/2022","1,994.50","2,021.88","2,031.51","1,992.15","","-2.23%"
"05/30/2022","2,039.96","2,025.30","2,046.24","2,019.44","","2.23%"
"05/27/2022","1,995.42","1,979.61","1,997.64","1,975.15","","1.90%"
"05/26/2022","1,958.19","1,980.37","1,988.92","1,958.19","","-0.55%"
"05/25/2022","1,969.10","1,953.67","1,980.37","1,937.69","","0.62%"
"05/24/2022","1,957.05","1,979.99","1,990.58","1,955.54","","-1.17%"
"05/23/2022","1,980.12","1,971.03","2,006.03","1,961.27","","-0.09%"
"05/20/2022","1,981.90","1,914.16","1,986.06","1,909.07","","4.20%"
"05/19/2022","1,902.00","1,870.25","1,902.81","1,869.02","","0.74%"
"05/18/2022","1,888.04","1,876.51","1,901.36","1,875.01","","0.82%"
"05/17/2022","1,872.76","1,888.54","1,893.49","1,867.32","","-0.87%"
"05/16/2022","1,889.29","1,915.77","1,923.94","1,883.79","","-0.26%"
"05/13/2022","1,894.30","1,853.95","1,902.85","1,852.77","","2.03%"
"05/12/2022","1,856.56","1,852.89","1,872.93","1,847.01","","-0.47%"
"05/11/2022","1,865.35","1,859.39","1,874.16","1,840.80","","0.67%"
"05/10/2022","1,852.89","1,871.63","1,871.63","1,827.55","","-2.28%"
"05/09/2022","1,896.04","1,921.12","1,923.56","1,895.14","","-1.80%"
"05/06/2022","1,930.78","1,914.97","1,932.18","1,893.38","","0.40%"
"05/02/2022","1,923.01","1,917.13","1,929.80","1,903.61","","-0.34%"
"04/28/2022","1,929.63","1,907.26","1,929.84","1,889.80","","0.72%"
"04/27/2022","1,915.88","1,886.27","1,920.44","1,881.05","","0.50%"
"04/26/2022","1,906.41","1,918.06","1,927.74","1,906.41","","-0.47%"
"04/25/2022","1,915.39","1,937.31","1,937.31","1,913.23","","-2.84%"
"04/22/2022","1,971.41","1,979.52","1,980.43","1,961.23","","-1.79%"
"04/21/2022","2,007.39","1,991.96","2,011.48","1,990.34","","1.08%"
"04/20/2022","1,986.04","2,005.16","2,008.26","1,978.14","","-0.63%"
"04/19/2022","1,998.58","1,991.07","2,000.49","1,978.46","","1.46%"
"04/18/2022","1,969.78","1,972.26","1,974.24","1,945.38","","-0.28%"
"04/15/2022","1,975.40","1,972.48","1,983.55","1,964.35","","-0.83%"
"04/14/2022","1,992.02","1,983.15","1,997.18","1,981.73","","0.96%"
"04/13/2022","1,973.01","1,953.55","1,974.73","1,942.68","","1.97%"
"04/12/2022","1,934.96","1,959.47","1,962.12","1,934.96","","-1.69%"
"04/11/2022","1,968.25","1,942.17","1,968.25","1,933.77","","1.63%"
"04/08/2022","1,936.76","1,954.33","1,961.46","1,924.52","","-0.91%"
"04/07/2022","1,954.52","1,960.53","1,962.90","1,931.62","","-1.85%"
"04/06/2022","1,991.34","1,996.37","2,003.67","1,975.49","","-1.05%"
